SenderReplyDiff,checkAttachments,subjReply,subjForward,subjNoOfWords,subjNoOfChar,subjVerify,subjDebit,subjBank,script_exist,checkPopup,checkJS,NoOnClick,html_exist,form_exist,noFunctionWords,avgDomainLength,noWords,check_suspend,check_verify,noOfURLs,noOfLinks,checkIP,checkAtSym,checkURLShorten,checkImg,checkPort,Phishing
0,0,True,False,4,25,False,False,False,False,0,0,0,True,False,16,46.0,667,False,False,2,1,1,1,1,0,1,1
1,0,False,False,4,39,False,False,False,False,0,0,0,True,False,10,17.0,570,True,False,4,4,1,1,1,0,1,1
1,0,False,False,5,33,False,False,False,False,0,0,0,True,False,14,19.0,364,False,False,1,1,1,1,1,0,1,1
1,1,False,False,5,33,False,False,False,False,0,0,0,True,False,0,0,459,False,False,0,0,1,1,1,0,1,1
1,0,False,False,2,24,False,False,False,False,0,0,0,True,False,6,29.0,516,False,False,1,1,1,1,1,0,1,1
1,1,False,False,3,19,False,False,False,False,0,0,0,True,False,0,0,3129,False,False,0,0,1,1,1,0,1,1
1,0,False,False,1,6,False,False,False,False,0,0,0,True,False,7,34.0,257,False,True,4,1,1,1,1,3,1,1
1,0,False,False,3,19,False,False,False,False,0,0,0,True,False,2,53.0,267,False,False,1,1,1,1,1,0,1,1
1,1,False,False,6,52,False,False,False,False,0,0,0,True,False,6,36.1,922,False,False,11,10,1,0,1,12,1,1
1,0,False,False,7,57,False,False,False,False,0,0,0,True,False,0,23.0,112,False,False,2,1,1,1,1,1,1,1
1,1,False,False,4,34,False,False,False,False,0,0,0,True,False,0,0,1779,False,False,0,0,1,1,1,0,1,1
1,0,False,False,7,56,False,False,False,False,0,0,0,True,False,10,24.5,1793,False,False,21,4,1,1,1,19,1,1
1,1,False,False,4,27,False,False,False,False,0,0,0,True,False,0,0,422,False,False,0,0,1,1,1,0,1,1
1,0,False,False,5,34,False,False,False,False,0,0,0,True,False,4,52.0,64,False,False,2,1,1,1,1,0,1,1
1,0,False,False,8,62,False,False,False,False,0,0,0,True,False,17,167.125,2406,False,False,19,16,1,1,0,3,1,1
1,0,False,False,3,20,False,False,False,False,0,0,0,True,False,4,34.0,724,False,False,4,2,1,1,1,0,1,1
1,1,False,False,8,47,False,False,True,False,0,0,0,True,False,7,44.0,408,False,False,1,1,1,1,1,2,1,1
1,1,False,False,8,48,False,False,False,False,0,0,0,True,False,0,0,263,False,False,0,0,1,1,1,0,1,1
1,0,False,False,10,72,False,False,False,False,0,0,0,True,False,3,19.5,405,False,False,2,2,1,1,1,0,1,1
1,1,False,False,9,69,False,False,False,False,0,0,0,True,False,0,0,1785,False,False,0,0,1,1,1,0,1,1
1,0,False,False,4,25,False,False,False,False,0,0,0,True,False,0,63.0,83,False,False,1,1,1,1,1,0,1,1
1,1,False,False,6,58,False,False,False,False,0,0,0,True,False,0,0,408,False,False,0,0,1,1,1,0,1,1
1,0,False,False,5,43,False,False,True,False,0,0,0,True,False,1,40.0,24,False,False,2,1,1,1,1,1,1,1
1,0,False,False,3,27,False,False,False,False,0,0,0,True,False,14,37.5,549,False,True,1,2,1,0,1,0,1,1
1,0,False,False,4,33,False,False,False,False,0,0,0,True,False,6,10.0,119,False,False,1,1,1,1,1,0,1,1
1,0,False,False,4,28,False,False,False,False,0,0,0,True,False,7,22.0,348,False,False,2,2,1,1,1,0,1,1
